username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
m__irei_2,m__irei_2,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,m__irei_2 0 0 323 323 451 451 𝙼 ..𝑂𝑠𝑘 𝙼 ..𝑂𝑠𝑘,0,0,323,,False,Pública
jennifers.341,jennifers.341,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,jennifers.341 0 0 434 434 397 397 Jennifer eo ..... bbs 3 mm puro uas 9 eo ..... bbs 3 mm puro uas 9,0,0,434,,False,Pública
binas_i_,binas_i_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,binas_i_ 3 3 72 72 64 64 sabina ss 🥋 t.me/+T6rJFRn1JRw4YTFi,3,3,72,https://www.threads.com/@binas_i_?xmt=AQF0WhnGaNxTaoT7qqSRtsUGbx7lnJ_Z9x6x7QYxOs1uYgo,False,Pública
buksungtkd,buksungtkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"buksungtkd 195 195 748 748 389 389 김영진 석사북성태권도(북성초 후문1/2관, 석전메트로 3관 점프윙스짐) blog.naver.com/tkdman111 하이라이트 아부지 NEW 석사북성태권도 하이라이트 석사북성태권도3 루틴 산2 제103회전국체육대회 경남대표 하이라이트 석전동태권도 하이라이트 산 석사북성태권도2 석사북성태권도 하이라이트 아부지 NEW 석사북성태권도 석사북성태권도3 루틴 산2 제103회전국체육대회 경남대표 석전동태권도 산 석사북성태권도2 석사북성태권도",195,195,748,,False,Pública
minorslovesmax,minorslovesmax,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,minorslovesmax 0 0 440 440 323 323 max 🥋 M 🫶 +971 AS❤️ 🥋 M 🫶 +971 AS❤️,0,0,440,https://www.threads.com/@minorslovesmax?xmt=AQF0qydnVJKS0En9HDJNkNZGI2FzvBZDT80uJZmLjIhNbYo,False,Pública
gxbrxx_l,gxbrxx_l,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"gxbrxx_l 0 0 676 676 458 458 Gabo Arguelles ""𝕓𝕖 𝕪𝕠𝕦𝕣𝕤𝕖𝕝𝕗 ""•🫧 ""•𝕕𝕠 𝕟𝕠𝕥 𝕓𝕖 𝕒𝕗𝕣𝕒𝕚𝕕""•🥥 .",0,0,676,https://www.threads.com/@gxbrxx_l?xmt=AQF03isbiwsCyMv4pQx-jZozpkkHduSG9LAs89fISObrvw4,False,Pública
priiv.sraxx.hhii,priiv.sraxx.hhii,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,priiv.sraxx.hhii 0 0 62 62 64 64 🐛,0,0,62,,False,Pública
_4gq5,_4gq5,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_4gq5 5 5 9.561 9.561 483 483 ABBAS ... 🥋Taekwondo player ⠀⠀ 🏛️Al Farahidi University_ Department_ACC💸 tellonym.me/httpso TKD,5,5,9561,https://www.threads.com/@_4gq5?xmt=AQF0h9DhVzwlDiZplF1BdtvJj7pUyvRstSg__vOcXGQXR0w,False,Pública
egg._.8877,egg._.8877,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,egg._.8877 9 9 176 176 291 291 李亭1111,9,9,176,,False,Pública
miguelaguirre_c,miguelaguirre_c,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,miguelaguirre_c 160 160 262 262 1.653 1.653 Miguel Aguirre Castro Licenciado en Comunicación.,160,160,262,https://www.threads.com/@miguelaguirre_c?xmt=AQF0kr19b8084s_pZ7Sa_dxgGtHCm4vN2cVEUx8f49n0pYI,False,Pública
billaaaa_04,billaaaa_04,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,billaaaa_04 0 0 446 446 407 407 pinkkielvs'billaa_𐙚,0,0,446,,False,Pública
sogand.1077,sogand.1077,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"sogand.1077 0 0 179 179 171 171 sogand ""🥋"" sogand ""🥋""",0,0,179,,False,Pública
elzayyann,elzayyann,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,0 0 647 647 441 441 elzayyann,0,0,647,https://www.threads.com/@elzayyann?xmt=AQF0-Z1QODXNZi-1AjNuOwZP1-FuqlAnAfX_SARJvgoDO8c,False,Pública
ginita_jmz,ginita_jmz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ginita_jmz 0 0 293 293 232 232 Gina,0,0,293,,False,Pública
sk1_lar_w,sk1_lar_w,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,sk1_lar_w 0 0 115 115 106 106 𝙶𝚞𝚜,0,0,115,,False,Pública
savca.pavel,savca.pavel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,savca.pavel 2 2 131 131 143 143 Pavel Savca,2,2,131,,False,Pública
carlosjavimen2017,carlosjavimen2017,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"carlosjavimen2017 7 7 37 37 46 46 Carlos Raúl “Mi cuerpo es un templo, lo fortalezco con Fe y Disciplina” 🥋⚜️🔥🔱✝️ Carlos Raúl “Mi cuerpo es un templo, lo fortalezco con Fe y Disciplina” 🥋⚜️🔥🔱✝️",7,7,37,,False,Pública
vetetrem22_,vetetrem22_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,38 38 134 134 136 136,38,38,134,,False,Pública
jocelyvii,jocelyvii,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,jocelyvii 0 0 119 119 34 34 j,0,0,119,,False,Pública
alxz_z31678,alxz_z31678,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,alxz_z31678 1 1 508 508 59 59 Alexander💤 Éxodo 14:14✨ vhs tab Deportista,1,1,508,https://www.threads.com/@alxz_z31678?xmt=AQF0ic2PZnPCX_D4VHMnrW_o1_-lnUgiXsiDiv8IyGaSXZ4,False,Pública
mmiinhle,mmiinhle,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mmiinhle 0 0 85 85 88 88 Le Phan Thanh Minh,0,0,85,https://www.threads.com/@mmiinhle?xmt=AQF0baE4br2t195vtx-OkrQtwIyay-EokPMgSjMGrI7nr74,False,Pública
rebeca_socha,rebeca_socha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,rebeca_socha 3 3 152 152 197 197 Rebeca sosa,3,3,152,https://www.threads.com/@rebeca_socha?xmt=AQF0CxJlrBeL4OS3Yhljck4ZCU-K113GBu_SCjw8FTJTX44,False,Pública
by.juliaxc,by.juliaxc,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"by.juliaxc 0 0 1.007 1.007 98 98 maceió, al . . .",0,0,1007,,False,Pública
souzag_tkd,souzag_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,souzag_tkd 4 4 406 406 405 405 Guilherme Andrade ... mais mais 🗯️ 🥋 🗯️ 🥋,4,4,406,,False,Pública
guilherme._.031,guilherme._.031,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,guilherme._.031 8 8 1.427 1.427 690 690 Guilherme Aguiar Sla aquele lugar ali Gato👍 Café aquele lugar ali Gato👍 Café,8,8,1427,https://www.threads.com/@guilherme._.031?xmt=AQF0tfnWuLN4AhGTiRD4ZcZOAtpTPnCfePER2ELpjK_M7nY,False,Pública
arthur.moraiss07,arthur.moraiss07,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,arthur.moraiss07 0 0 268 268 299 299 Arthur Morais,0,0,268,,False,Pública
israel.xzx,israel.xzx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,israel.xzx 0 0 628 628 410 410 raelzin🃏,0,0,628,https://www.threads.com/@israel.xzx?xmt=AQF0sSWovL3NHGS1a6jaasI-GraoKIykTwxVQyt0Ui9xihE,False,Pública
malunishimurarcv,malunishimurarcv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,malunishimurarcv 0 0 30 30 37 37,0,0,30,,False,Pública
eu.julinha.012,eu.julinha.012,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,eu.julinha.012 1 1 502 502 239 239 A🥋 🖤👴🏻. 👑. 🫂. 👦🏽🫶🏽. 🥋. Helena 💕 🖤👴🏻. 👑. 🫂. 👦🏽🫶🏽. 🥋. Helena 💕,1,1,502,https://www.threads.com/@eu.julinha.012?xmt=AQF0zSms2yZ6njoJHJi58OsQ10AjyCbYmJMN7wWYCoXfAWY,False,Pública
eloa__pessoa,eloa__pessoa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,eloa__pessoa 0 0 288 288 798 798 eloa𐙚,0,0,288,,False,Pública
profbigodetkd,profbigodetkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,profbigodetkd 52 52 1.986 1.986 786 786 Luciano Milhomens,52,52,1986,,False,Pública
l.antoniobr1,l.antoniobr1,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,l.antoniobr1 1 1 167 167 152 152 luiz.tkd AL 🇧🇷 TKD 🥋 ✈️ 🥋 ✈️ 🥋,1,1,167,https://www.threads.com/@l.antoniobr1?xmt=AQF09nXjOBZKqDxnPzMbV6APVw-LFRccHZeqZthCSPR7XkE,False,Pública
custodiov_,custodiov_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,custodiov_ 4 4 1.869 1.869 902 902 Laura Custódio tkd 🥋 vsco.co/laurxzz 𝓛𝓪𝓾𝓻𝓪 💍💗 🥋🤎 . 𝓛𝓪𝓾𝓻𝓪 💍💗 🥋🤎 .,4,4,1869,,False,Pública
pablo__fxp7,pablo__fxp7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,pablo__fxp7 6 6 825 825 304 304 Pablo Henrique,6,6,825,,False,Pública
psicologodiegosilva,psicologodiegosilva,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,psicologodiegosilva 769 769 848 848 987 987 Ψ Diego Silva Psicólogo 📚 Psicologia Clínica 📚 Esp. Terapia Cognitivo-Comportamental 🎓 CRP 06/147180 ☎️ WhatsApp Ψ Diego Silva Psicólogo 📚 Psicologia Clínica 📚 Esp. Terapia Cognitivo-Comportamental 🎓 CRP 06/147180 ☎️ WhatsApp Certificados,769,769,848,,False,Pública
andriel_014,andriel_014,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,andriel_014 0 0 64 64 81 81 andriel 🧸.✝️.⚽️ /Rn📌 andriel 🧸.✝️.⚽️ /Rn📌,0,0,64,,False,Pública
__kamillyprado,__kamillyprado,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,__kamillyprado 2 2 1.094 1.094 317 317 Ⓜ️1llyZ 🤍,2,2,1094,,False,Pública
keegrrrl,keegrrrl,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,keegrrrl 0 0 653 653 473 473 ⠀⠀⠀ her o você de agora é tudo o que você tem ⠀⠀⠀ her ⠀⠀⠀ her o você de agora é tudo o que você tem,0,0,653,,False,Pública
melissa.hasse_,melissa.hasse_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,melissa.hasse_ 3 3 93 93 143 143 Mel Regional Sul 🥉 Paranaence 🥈 Classificada pro Brasileiro🏆🥋 ✨️Saved by Grace✨️ . ❤️,3,3,93,https://www.threads.com/@melissa.hasse_?xmt=AQF0Vgl-hofdCPEgXWlXPwmgevxtgIMRfSagomzww-JvHlw,False,Pública
luccas_diegoo,luccas_diegoo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,luccas_diegoo 1 1 54 54 200 200 Diego,1,1,54,,False,Pública
music_levis_man,music_levis_man,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,music_levis_man 3 3 172 172 184 184 Music Man O louvor é uma das formas de adoração a Deus Música🎶 Black belt 🥋🖤 M.🤍,3,3,172,https://www.threads.com/@music_levis_man?xmt=AQF0ARZ_cP15F6LJYCtkWEr7lXn0eG8sD3VH-PTLOmeLab4,False,Pública
ana_vargasdias,ana_vargasdias,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ana_vargasdias 70 70 1.059 1.059 579 579 Ana Paula Vargas 28 anos Mamãe do Heitor Atleta de Taekwondo 🇰🇷 Ana Paula Vargas 28 anos Mamãe do Heitor Atleta de Taekwondo 🇰🇷,70,70,1059,,False,Pública
stefanieoliveiratkd,stefanieoliveiratkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,stefanieoliveiratkd 22 22 752 752 360 360 Stefanie Santos Atleta I'm💋 🤍 I'm💋 🤍,22,22,752,,False,Pública
b3kyie,b3kyie,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,b3kyie 0 0 538 538 988 988 rebeca⸼ ella Atleta ｡⋆ 🌴 | além do que se vê. rebeca⸼ ella rebeca⸼ ella Atleta ｡⋆ 🌴 | além do que se vê.,0,0,538,,False,Pública
pedro_15ye,pedro_15ye,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,pedro_15ye 0 0 299 299 525 525 pedro Itapema-sc Surf 🏄‍♂️ Taewkondo 🥋,0,0,299,https://www.threads.com/@pedro_15ye?xmt=AQF0lxquX2QbujdJRxms8hKK_lmZ8RZ64ZgBu3N9EDf5jTM,False,Pública
biancakrasowski,biancakrasowski,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,biancakrasowski 30 30 193 193 372 372 Bi4_KR ✨🥋🥁🏐✨ STR/MT 🎉10/10/2012🎉,30,30,193,https://www.threads.com/@biancakrasowski?xmt=AQF0G5Ep4eQRfxx4EgR83NeNgbhzE5FuECc6FrLX-SEVelI,False,Pública
gabii.limaxz_,gabii.limaxz_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,gabii.limaxz_ 2 2 532 532 376 376 Gabii 📍Salto/sp. Gabii 📍Salto/sp. G F♾️ ♾️ G F♾️ ♾️,2,2,532,,False,Pública
anaj.uliatkd,anaj.uliatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,anaj.uliatkd 0 0 173 173 217 217 Ana Julia Fontana,0,0,173,,False,Pública
felipehnrz_,felipehnrz_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,felipehnrz_ 0 0 121 121 154 154 𝕱𝖊𝖑𝖎𝖕𝖊 𝖍𝖔𝖓𝖔𝖗𝖎𝖔,0,0,121,,False,Pública
adhonay_medeiros_144,adhonay_medeiros_144,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,adhonay_medeiros_144 4 4 91 91 198 198 Adhonay Medeiros,4,4,91,https://www.threads.com/@adhonay_medeiros_144?xmt=AQF0F6vCYf2jtJ8vuxiTMnsRNjVzDCwYxlm9_djZrWcnVDU,False,Pública
mp0.62,mp0.62,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mp0.62 0 0 143 143 121 121 Marcos💤 💍.,0,0,143,https://www.threads.com/@mp0.62?xmt=AQF0ci3xgk21ZSSWyAQMIuHpyncjhVBmPFNXqFU5E4WC7Bg,False,Pública
farinalinhares,farinalinhares,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,maps.app.goo.gl/8nNZHgtv5hntYV3Y7 farinalinhares 20 20 476 476 92 92 Farina Linhares Team | TKD Time esportivo ... mais mais Princípios,20,20,476,,False,Pública
euemilly204,euemilly204,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,euemilly204 6 6 272 272 375 375 Milly💜 2011 vôlei svt¹⁷ 7💜 Milly💜 2011 vôlei svt¹⁷ 7💜,6,6,272,,False,Pública
m_nunes_tkd,m_nunes_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,m_nunes_tkd 1 1 41 41 26 26 Mikael Nunes,1,1,41,,False,Pública
cristianliceo8gmail.com3,cristianliceo8gmail.com3,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,cristianliceo8gmail.com3 6 6 104 104 905 905 cristianliceo8@gmail.com,6,6,104,,False,Pública
who0.lzm,who0.lzm,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,,3,3,441,,False,Erro inesperado
hzmtfee,hzmtfee,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,hzmtfee 0 0 4.942 4.942 276 276 𝕳𝖟 𝖒𝖙𝖋𝖊 🇮🇱,0,0,4942,,False,Pública
lr.p_tkd_339,lr.p_tkd_339,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,lr.p_tkd_339 9 9 654 654 1.599 1.599 Lr.p Atleta k.kwai.com/u/@lr.p229/TGC8m7Bw e mais 2 tkd✅🔥 capoeira 🤞❤ 🥶🔥 🥋✅ tkd✅🔥 capoeira 🤞❤ 🥶🔥 🥋✅,9,9,654,,False,Pública
littleboyluquinha,littleboyluquinha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,littleboyluquinha 0 0 15 15 34 34 Luca Giuseppe castro fernandes Menino trans 🏳️‍⚧️🏳️‍⚧️🏳️‍🌈🏳️‍🌈💙 futuro astronauta! E cientista! 🧩autista nível 1🐙🐙 Luca Giuseppe castro fernandes Menino trans 🏳️‍⚧️🏳️‍⚧️🏳️‍🌈🏳️‍🌈💙 futuro astronauta! E cientista! 🧩autista nível 1🐙🐙,0,0,15,,False,Pública
analukataoka,analukataoka,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,analukataoka 2 2 333 333 712 712 Ana Luísa Kataoka Ferreira 🇧🇷🥋🫶🏻🌺🌊 Ana Luísa Kataoka Ferreira 🇧🇷🥋🫶🏻🌺🌊,2,2,333,,False,Pública
isaacvalentin_,isaacvalentin_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,isaacvalentin_ 6 6 535 535 409 409 Isaac Valentin I. TKD. I. TKD.,6,6,535,,False,Pública
zac_teo,zac_teo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,zac_teo 0 0 67 67 128 128 ?,0,0,67,,False,Pública
dudatkd2,dudatkd2,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"dudatkd2 8 8 160 160 130 130 Eduarda Pereira ""God is with me and I will lack nothing"" 🔺| seleção mineira '25 Eduarda Pereira ""God is with me and I will lack nothing"" 🔺| seleção mineira '25 🧏🏻‍♀️",8,8,160,,False,Pública
guilherme.valerio,guilherme.valerio,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,guilherme.valerio 2 2 216 216 940 940 Guilherme Valério,2,2,216,https://www.threads.com/@guilherme.valerio?xmt=AQF0wRr3vEqAivn56G-hVTGFvG0irEN-Q6DpmZs2iQ6HXfg,False,Pública
clarinha_vieiratkd,clarinha_vieiratkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,clarinha_vieiratkd 10 10 106 106 119 119 Anna Clara,10,10,106,,False,Pública
valentinalajus,valentinalajus,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,valentinalajus 5 5 141 141 142 142 Valentina Lajus Bedin,5,5,141,,False,Pública
d.oliveira.n,d.oliveira.n,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,d.oliveira.n 0 0 61 61 114 114 𝕯𝖆𝖓𝖎𝖊𝖑𝕺𝖑𝖎𝖛𝖊𝖎𝖗𝖆,0,0,61,,False,Pública
elena_timoshenko16,elena_timoshenko16,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,elena_timoshenko16 928 928 1.533 1.533 814 814 Елена live,928,928,1533,https://www.threads.com/@elena_timoshenko16?xmt=AQF0srMVxDeqvbFvHmYk69DJJTWSpcqNtgb-mNsd-dTJRDA,False,Pública
bock_tkd,bock_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,bock_tkd 3 3 933 933 884 884 ana Atleta 2º gub ana Atleta 2º gub ㅤ ㅤ ㅤ ㅤ ㅤ 3º copa angra ㅤ 3º copa angra,3,3,933,,False,Pública
le0zinha,le0zinha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,le0zinha 28 28 249 249 311 311 Leonarda Eu❤️ Taekwondo 🤍 Arbitragem 💙 Eu❤️ Taekwondo 🤍 Arbitragem 💙,28,28,249,https://www.threads.com/@le0zinha?xmt=AQF0VZSMyITd19yj7Um7iz0XWDtYQBfL8rE3KU5GYySQkQA,False,Pública
day_.sts_,day_.sts_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,day_.sts_ 0 0 911 911 439 439 𝓓𝓪𝔂,0,0,911,https://www.threads.com/@day_.sts_?xmt=AQF0wa_nibfouUaNiInjg60IreAadyePC8J1U3BFAhSQD6U,False,Pública
mariaclarafarinarosa,mariaclarafarinarosa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,mariaclarafarinarosa 32 32 1.880 1.880 1.099 1.099 Maria Clara M’ 🤍 💌 La Bella ✈️ 🥋 🇨🇴 🇨🇷 GR M’ 🤍 💌 La Bella ✈️ 🥋 🇨🇴 🇨🇷 GR,32,32,1880,,False,Pública
mirandinha.l1,mirandinha.l1,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mirandinha.l1 6 6 902 902 1.123 1.123 𝘔𝘪𝘳𝘢𝘯𝘥𝘢 •🥋 •💞! •h •🥋 •💞! •h,6,6,902,https://www.threads.com/@mirandinha.l1?xmt=AQF09b4zoW4ioWA-piBcobmvAtlAbXEUINNdGQKcYCapMTg,False,Pública
gloria.tkd,gloria.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,gloria.tkd 12 12 273 273 216 216 Duda.tkd ... mais mais praia🌊⛱️ RJ✈️ sesc-Ceilândia✈️ DF✈️✨ praia🌊⛱️ RJ✈️ sesc-Ceilândia✈️ DF✈️✨,12,12,273,https://www.threads.com/@gloria.tkd?xmt=AQF00cV1FsPZpZQmqwGD-9uUjw6TG3OdfgqLujw5uEy0Fyw,False,Pública
buelzin_tkd,buelzin_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,buelzin_tkd 2 2 598 598 627 627 🥋,2,2,598,https://www.threads.com/@buelzin_tkd?xmt=AQF0MGjIpcVOy9iX_1UhQ_VLnoBDTa-KKYPE_UswWy3bkpI,False,Pública
pedrinn27____,pedrinn27____,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"pedrinn27____ 11 11 182 182 373 373 PEDRO HENRIQUE A Deus seja toda glória e toda honra Ifes Vix 2/4 Amo Direito Penal, OAB 🇧🇷/🇵🇹 Enéas melhor político da história. PEDRO HENRIQUE A Deus seja toda glória e toda honra Ifes Vix 2/4 Amo Direito Penal, OAB 🇧🇷/🇵🇹 Enéas melhor político da história.",11,11,182,,False,Pública
igor_arrue,igor_arrue,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,igor_arrue 457 457 1.021 1.021 5.924 5.924 Igor Silva Arrué,457,457,1021,https://www.threads.com/@igor_arrue?xmt=AQF0HOiVrEbwPgSAZDoHs5OTnaXCjoIXPIiL9pUmV72R--M,False,Pública
gabriellenanjostkd,gabriellenanjostkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,gabriellenanjostkd 46 46 1.069 1.069 942 942 Gabriellen Anjos Professora 👩🏻‍🏫 Licenciatura Letras Português e Inglês Técnica em Enfermagem 👩🏻‍⚕️ Professora de Taekwondo 🥋 Going... mais Professora 👩🏻‍🏫 Licenciatura Letras Português e Inglês Técnica em Enfermagem 👩🏻‍⚕️ Professora de Taekwondo 🥋 Going ... mais mais,46,46,1069,https://www.threads.com/@gabriellenanjostkd?xmt=AQF0cHFlqLTVZc_6u242AKkS2LmmE9YTfRyV-iiL9hqu2rk,False,Pública
_isaac_mts1w,_isaac_mts1w,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,_isaac_mts1w 6 6 650 650 779 779 Isaac 🪖🍃 Atleta • Isaac Matos/Aquiles 🔱 🍃 • tec. enfermagem 🩺 • Salmos ³³/²⁰🙏🏻 • Novo airão - Am📍 Isaac 🪖🍃 Atleta • Isaac Matos/Aquiles 🔱 🍃 • tec. enfermagem 🩺 • Salmos ³³/²⁰🙏🏻 • Novo airão - Am📍 tkd🥋 🩺 👤 gym🔱 tkd🥋 🩺 👤 gym🔱,6,6,650,,False,Pública
bellyzasz,bellyzasz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,bellyzasz 2 2 293 293 95 95,2,2,293,,False,Pública
elias.xz__,elias.xz__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,elias.xz__ 5 5 591 591 591 𝕲𝖞𝖘𝖑𝖆𝖓𝖓𝖞 𝕰𝖑𝖎𝖆𝖘,5,5,591,https://www.threads.com/@elias.xz__?xmt=AQF0Nnstkg0b0EB_Igx_nKWp5d_K1WvzTW1mMi5xRvaWNR0,False,Pública
iamilezx,iamilezx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,"iamilezx 1 1 399 399 366 366 milenɑ aju, se milenɑ aju, se . . . .",1,1,399,,False,Pública
ong_sementedobem,ong_sementedobem,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"ong_sementedobem 25 25 164 164 109 109 Projeto Semente do Bem 🌱 Criador(a) de conteúdo digital Perfil Oficial do Projeto Semente do Bem Avenida das Águias, 165 Vida Nova, Vespasiano facebook.com/projetosementedobem Taekwondo 🥋 Treinos 💪🏽👊🏾 Taekwondo 🥋 Treinos 💪🏽👊🏾",25,25,164,,False,Pública
ronaldosospiscinas,ronaldosospiscinas,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ronaldosospiscinas 434 434 1.497 1.497 2.146 2.146 Ronaldo Gouveia Destaques,434,434,1497,,False,Pública
_pvdyasoca2505_,_pvdyasoca2505_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,_pvdyasoca2505_ 0 0 68 68 156 156 ... mais mais,0,0,68,,False,Pública
mabia_swfr,mabia_swfr,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mabia_swfr 0 0 103 103 153 153 Maria Beatriz ✨ 1 João 4.18 🥋 Maria Beatriz ✨ 1 João 4.18 🥋,0,0,103,,False,Pública
lisiamari_,lisiamari_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,32,32,1539,,False,Erro inesperado
lc.7xs,lc.7xs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,lc.7xs 0 0 282 282 230 230 Coin Isaías 40:31 Coin Isaías 40:31,0,0,282,,False,Pública
