username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
092_.davixpx,092_.davixpx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,092_.davixpx 15 15 422 422 383 383 Davi VENI-VIDI-VICI se o amor constrói castelos o ódio ergue impérios. O PROCESSO ME ENSINOU.. A SER MAIS FORTE 🥋 Davi VENI-VIDI-VICI se o amor constrói castelos o ódio ergue impérios. O PROCESSO ME ENSINOU.. A SER MAIS FORTE 🥋,15,15,422,,False,Pública
beatrizgobbi28,beatrizgobbi28,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,beatrizgobbi28 6 6 354 354 461 461 Beatriz Gobbi bibi💜 Beatriz Gobbi bibi💜 💚 B 💫 ⛪ 💚 B 💫 ⛪,6,6,354,,False,Pública
davi_tkd2015,davi_tkd2015,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,davi_tkd2015 13 13 233 233 253 253 Davi Luan Atleta ... mais mais 2025 cmp 1Etapa 😍😍 Campeonato BR 2025 cmp 1Etapa 😍😍 Campeonato BR,13,13,233,https://www.threads.com/@davi_tkd2015?xmt=AQF0xej2sacjvj8e-9Wtlge1Bo8lQmQ4oUICC2k-4OWutQc,False,Pública
alyssonmoreiraalves,alyssonmoreiraalves,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,alyssonmoreiraalves 1 1 38 38 354 354 Alysson Moreira Alves,1,1,38,,False,Pública
kary_nane,kary_nane,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,kary_nane 1 1 68 68 101 101 atleta 2°GUB🔴,1,1,68,,False,Pública
clarahmodesto_,clarahmodesto_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,clarahmodesto_ 2 2 1.250 1.250 696 696 clarah. pr📍 C.M' 📷 C.M' 📷,2,2,1250,https://www.threads.com/@clarahmodesto_?xmt=AQF0e-p9eDSJUVvX0HGmpT_KKvicrk-A44UiXY01YhMEMgo,False,Pública
yazstn,yazstn,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,yazstn 0 0 694 694 319 319 𝐘𝐚𝐬𝐦𝐢𝐦🌸 🎡 𝐘𝐚𝐬𝐦𝐢𝐦🌸 🎡,0,0,694,,False,Pública
chriisttii,chriisttii,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,chriisttii 21 21 576 576 529 529 Christi Ellen,21,21,576,,False,Pública
escolahian,escolahian,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"escolahian 140 140 548 548 75 75 Escola HIAN de Taekwondo Time esportivo 🌎 Angra dos Reis - RJ 🥋 Herick Holzer 🥋 Rodrigo Bacelar Alameda Coronel Otávio Brasil 862, Angra dos Reis, Rio de Janeiro, Brazil 23906-205 wa.me/552139421604 e mais 1 Escola HIAN de Taekwondo Time esportivo 🌎 Angra dos Reis - RJ 🥋 Herick Holzer 🥋 Rodrigo Bacelar wa.me/552139421604 e mais 1 Aniversariantes Exame de Faixa Escola HIAN Dedetização Seminários Passeios Aulas Aulões quiz! Perguntas Aniversariantes Exame de Faixa Escola HIAN Dedetização Seminários Passeios Aulas Aulões quiz! Perguntas",140,140,548,,False,Pública
be_kwinsv,be_kwinsv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,be_kwinsv 0 0 107 107 402 402 Bea,0,0,107,,False,Pública
reizs.xl,reizs.xl,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,reizs.xl 0 0 161 161 372 372 Henrique Silva,0,0,161,https://www.threads.com/@reizs.xl?xmt=AQF0wVvJQnw7Bnii1ub8XlcMJkZ8lLJBPb5SnoB6gBUzj_c,False,Pública
jenydmaceno,jenydmaceno,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,jenydmaceno 0 0 1.540 1.540 551 551 jenni 𝟸𝟸𝟸 𝖶𝖾 𝗈𝗇𝗅𝗒 𝗅𝗂𝗏𝖾 𝗈𝗇𝖼𝖾 jenni 𝟸𝟸𝟸 𝖶𝖾 𝗈𝗇𝗅𝗒 𝗅𝗂𝗏𝖾 𝗈𝗇𝖼𝖾,0,0,1540,,False,Pública
sarahmany2024,sarahmany2024,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,sarahmany2024 34 34 237 237 898 898 sarah tkd,34,34,237,,False,Pública
raleytkd,raleytkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,raleytkd 0 0 82 82 59 59 yuri_tkd 🥋Taekwondo 💚. yuri_tkd 🥋Taekwondo 💚.,0,0,82,,False,Pública
_.maria.cruz_,_.maria.cruz_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_.maria.cruz_ 0 0 693 693 542 542 Maria Eduarda Cruz psico - UP Maria Eduarda Cruz psico - UP ❤️ 🥋 ❤️ 🥋,0,0,693,,False,Pública
yohanatkd,yohanatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,yohanatkd 9 9 680 680 487 487 Yohana Oliveira 태권도 2급 | FAEFID UFJF 𝑤 𝑖 𝑙 𝑙 𝑜' 𝑡 ℎ 𝑒 𝑤 𝑖 𝑠 𝑝 Yohana Oliveira 태권도 2급 | FAEFID UFJF 𝑤 𝑖 𝑙 𝑙 𝑜' 𝑡 ℎ 𝑒 𝑤 𝑖 𝑠 𝑝,9,9,680,,False,Pública
renatinho_almeida12,renatinho_almeida12,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"renatinho_almeida12 414 414 15,2 mil 15,2 mil 2.373 2.373 Wesley Renato Almeida 💍 👷‍♂️ Técnico de Segurança do trabalho 🏋️ Praticante 🥋 Tkd 🥁 P... mais 💍 👷‍♂️ Técnico de Segurança do trabalho 🏋️ Praticante 🥋 Tkd 🥁 P ... mais mais Treinamento Eu e ela. Versão de deus. Evoluir. Profissão Saúde Treinamento Eu e ela. Versão de deus. Evoluir. Profissão Saúde",414,414,15200,https://www.threads.com/@renatinho_almeida12?xmt=AQF02iGRwGSbv2WtWyAN8R753pzYFtxqZ933T1VLpfshEvQ,False,Pública
toddynho_tkd,toddynho_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,toddynho_tkd 0 0 50 50 66 66 Toddynho0606 TKD.🇰🇷🇧🇷 SC Toddynho0606 TKD.🇰🇷🇧🇷 SC,0,0,50,,False,Pública
naclarah._,naclarah._,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,naclarah._ 4 4 897 897 823 823 Ana Clara 🫀🇻🇦 biomed | puc vs.co/ic1jrx6b . . . . .,4,4,897,https://www.threads.com/@naclarah._?xmt=AQF0scQfdvpY1CaT811RgwDYBll15l9BcO2R3RY3DtwR6j0,False,Pública
modesti_3u,modesti_3u,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,modesti_3u 1 1 198 198 145 145 ~MODESTI~ MT📍 ~MODESTI~ MT📍 . . . .,1,1,198,,False,Pública
luis_jaccard.tkd,luis_jaccard.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,luis_jaccard.tkd 2 2 71 71 93 93 ✝️,2,2,71,https://www.threads.com/@luis_jaccard.tkd?xmt=AQF0sNNckjEO30Z4BrbbgQu2Y2KwOjgM-Ptyql7qDYIqHxw,False,Pública
corpus_fit_sepetiba,corpus_fit_sepetiba,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,corpus_fit_sepetiba 213 213 1.540 1.540 128 128 Corpus Destaques Aula Kids Aula Adulto Destaques Destaques Destaques Destaques Destaques Destaques Destaques Destaques Destaques Aula Kids Aula Adulto,213,213,1540,,False,Pública
paiva.nathalya,paiva.nathalya,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,paiva.nathalya 0 0 374 374 314 314 Nathalya Paiva,0,0,374,,False,Pública
victhor_tkd,victhor_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,victhor_tkd 34 34 1.501 1.501 1.300 1.300 victhor_tkd 🥋 Em um relacionamento sério com Deus💍 Cristão🙏🏻✝🧠😇 Ainda vou entra na seleção brasileira de Taekwondo🥋 Titular do... mais 🥋 Em um relacionamento sério com Deus💍 Cristão🙏🏻✝🧠😇 Ainda vou entra na seleção brasileira de Taekwondo🥋 Titular do... mais 🥋 Em um relacionamento sério com Deus💍 Cristão🙏🏻✝🧠😇 Ainda vou entra na seleção brasileira de Taekwondo🥋 Titular do ... mais mais Momentos bons com Deus💍 taekwondo😍🥋🥋🥇🥈 desenhos família 🥰 Momentos bons com Deus💍 taekwondo😍🥋🥋🥇🥈 desenhos família 🥰,34,34,1501,,False,Pública
giuliaagab,giuliaagab,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,0 0 634 634 945 945 ㅤ ㅤ ㅤㅤ ㅤ ㅤ ㅤㅤ,0,0,634,,False,Pública
vitor.pech,vitor.pech,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,vitor.pech 9 9 283 283 278 278 vitinho tkd taekwondo🥋❤️‍🩹 faixa preta atleta nível nacional 💍@larissaantunes1305 💖💍🫶🏻,9,9,283,https://www.threads.com/@vitor.pech?xmt=AQF0ipmSedE7Zz-2J68BvUxg7AcgEk7suJRjEUZFDWax5u4,False,Pública
rodrigojulianasophia,rodrigojulianasophia,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"rodrigojulianasophia 50 50 43 43 91 91 rodrigo Juliana Sophia Sou muito feliz graças a Deus por te me botado minha esposa em meu caminho, meu anjo Juliana ao qual eu amo eternamente rodrigo Juliana Sophia Sou muito feliz graças a Deus por te me botado minha esposa em meu caminho, meu anjo Juliana ao qual eu amo eternamente",50,50,43,,False,Pública
bete.aj,bete.aj,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,bete.aj 0 0 87 87 480 480 Elisabete Alves,0,0,87,,False,Pública
personalsantanafitness,personalsantanafitness,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,personalsantanafitness 543 543 1.160 1.160 1.854 1.854 Sergio Santana Instrutor de fitness PROFISSIONAL DE FITNESS *TAEKWONDO e Defesa Pessoal *Pilates *TREINAMENTO Funcional *Gin.Coletivas Destaques Destaques saúde Destaques Destaques Destaques Destaques Destaques saúde,543,543,1160,https://www.threads.com/@personalsantanafitness?xmt=AQF0f6AgpEwbeEwRsTZZIHx5KdeUEFsXvLDRdph7d0HVUoY,False,Pública
vitorsantosfs_,vitorsantosfs_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,vitorsantosfs_ 27 27 2.319 2.319 2.095 2.095 Vítor Santos Atleta V gym 태권도 🇰🇷 SC 🥶🇧🇷 RJ 🇧🇷 V gym 태권도 🇰🇷 SC 🥶🇧🇷 RJ 🇧🇷,27,27,2319,,False,Pública
vitorg_ofc01,vitorg_ofc01,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,vitorg_ofc01 2 2 98 98 178 178 Vitor Gabriel atlético ♥️✝️,2,2,98,https://www.threads.com/@vitorg_ofc01?xmt=AQF0-aJUy6j9bSfGhtsN8O9_XGOihcFr_CAp28TjnNk9Th4,False,Pública
associacao_machado_sul,associacao_machado_sul,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,associacao_machado_sul 30 30 4.412 4.412 585 585 AMSUL🇧🇷 🥋FAIXA PRETA- 2025: 🥉Grand Slam 🥇🥇🥇🥇🥇🥇🥇🥈Gaúcho 🥇🥈🥈🥉Copa Sul 🥋FAIXA PRETA-... mais AMSUL🇧🇷 🥋FAIXA PRETA- 2025: 🥉Grand Slam 🥇🥇🥇🥇🥇🥇🥇🥈Gaúcho 🥇🥈🥈🥉Copa Sul 🥋FAIXA PRETA-... mais 🥋FAIXA PRETA- 2025: 🥉Grand Slam 🥇🥇🥇🥇🥇🥇🥇🥈Gaúcho 🥇🥈🥈🥉Copa Sul 🥋FAIXA PRETA- ... mais mais Profa Alice Prof Cristol Prof kaliel Prof Jackson Prof Roque Prof Valdoir Mestres Prof Michel Prof Henrique Prof Marcelo Prof Diego Prof Thalison Mestre Patrick Prof Rafael Profa Alice Prof Cristol Prof kaliel Prof Jackson Prof Roque Prof Valdoir Mestres Prof Michel Prof Henrique Prof Marcelo Prof Diego Prof Thalison Mestre Patrick Prof Rafael,30,30,4412,,False,Pública
beka_mel0,beka_mel0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,beka_mel0 5 5 726 726 686 686 𝕽𝖊𝖇𝖊𝖈𝖆 mon amour💙 Rondônia 🥋 🤍Mi🤍 𝕀❤️𝕋𝕂𝔻 4 por 4 🤪 mon amour💙 Rondônia 🥋 🤍Mi🤍 𝕀❤️𝕋𝕂𝔻 4 por 4 🤪,5,5,726,,False,Pública
gouveiaestevan_,gouveiaestevan_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,gouveiaestevan_ 6 6 815 815 1.062 1.062 Estevan Suso Atleta The only thing that i need is God. Estevan Suso Atleta The only thing that i need is God. . 🤍🤍 . lions . 🤍🤍 lions,6,6,815,,False,Pública
7dudutvrs,7dudutvrs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,7dudutvrs 0 0 761 761 753 753 predestinado🍀 isaías 54:15,0,0,761,https://www.threads.com/@7dudutvrs?xmt=AQF0Az1MjQDnOmdjyvgsalCim88JtfEst-S1dSa2KeRPbJU,False,Pública
mohamed_tkd_mh,mohamed_tkd_mh,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,,0,0,0,,False,Não encontrado
mar.ixz_,mar.ixz_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,mar.ixz_ 0 0 353 353 260 260 𝓜☆𝓻𝔂 𝕿𝖍𝖊 𝖊𝖘𝖘𝖊𝖓𝖈𝖊 𝖔𝖋 𝖙𝖍𝖊 𝖈𝖍𝖆𝖔𝖘⚛ 𝓜☆𝓻𝔂 𝕿𝖍𝖊 𝖊𝖘𝖘𝖊𝖓𝖈𝖊 𝖔𝖋 𝖙𝖍𝖊 𝖈𝖍𝖆𝖔𝖘⚛,0,0,353,,False,Pública
taekwondoaracaju,taekwondoaracaju,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,taekwondoaracaju 537 537 1.170 1.170 1.372 1.372 ATA Taekwondo de Aracaju Atleta Aulas 🥋 Seminario Pooms Campeonato serg Horários Mídia Coreia Dubai Aulas 🥋 Seminario Pooms Campeonato serg Horários Mídia Coreia Dubai,537,537,1170,,False,Pública
gchiucchi_,gchiucchi_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,gchiucchi_ 9 9 1.291 1.291 3.021 3.021 giulia computer scientist | developer | taekwondo athlete non dvcor dvco giulia computer scientist | developer | taekwondo athlete non dvcor dvco,9,9,1291,,False,Pública
valenn.oliveira_,valenn.oliveira_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,valenn.oliveira_ 0 0 1.861 1.861 872 872 valen Atleta ㅤ ㅤ ㅤ,0,0,1861,,False,Pública
isnt.jujuba,isnt.jujuba,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,isnt.jujuba 1 1 39 39 77 77 piracanjulia 🧃,1,1,39,https://www.threads.com/@isnt.jujuba?xmt=AQF0ahniOuIbpZaNsghEjZxrZGdRZnQ-931t0_KGHUhMqkY,False,Pública
mnr_ksx_22,mnr_ksx_22,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mnr_ksx_22 3 3 829 829 905 905 Kaike Sousa Sousa 📍SLZ/MA🔥 📌20 TAEKWONDISTA🥋 SOU DO AXÉ 📿🔱🎩 @terre... mais 📍SLZ/MA🔥 📌20 TAEKWONDISTA🥋 SOU DO AXÉ 📿🔱🎩 @terre ... mais mais 👅🔥 🕺🔥 🥋😼🥋 👅🔥 🕺🔥 🥋😼🥋,3,3,829,https://www.facebook.com/profile.php?id=100006464682655&ref=_ig_profile_ac,False,Pública
silva._.84,silva._.84,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,silva._.84 27 27 469 469 405 405 Wade Atleta eu i ela 🫶❤️ tkd basketball eu i ela 🫶❤️ tkd basketball,27,27,469,,False,Pública
marcelotavane,marcelotavane,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,marcelotavane 190 190 276 276 463 463 Marcelo Franco de Souza,190,190,276,,False,Pública
guilherme_candido.r,guilherme_candido.r,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,guilherme_candido.r 15 15 442 442 726 726 guilhermecandidorodrigues Atleta de Taekwondo Medalhista Mineiro 🥇🥇,15,15,442,https://www.threads.com/@guilherme_candido.r?xmt=AQF08YOEFhv1dkxjli-Tpm58IASOojd8r6y1M8yin7PgplE,False,Pública
pimenteltkdteam,pimenteltkdteam,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"pimenteltkdteam 64 64 517 517 243 243 Pimentel taekwondo team 🥋 Escola de artes marciais 🥋 | Equipe de Taekwondo 🧔🏻‍♂️ | prof• Alysson Pereira 📍 | Rua Alberto de Oliveira, 258, Soteco vila Velha 📆 | Segunda:... mais wa.me/message/5KY7YHALTP5HN1 e mais 2 Pimentel taekwondo team 🥋 Escola de artes marciais 🥋 | Equipe de Taekwondo 🧔🏻‍♂️ | prof• Alysson Pereira 📍 | Rua Alberto de Oliveira, 258, Soteco vila Velha 📆 | Segunda:... mais 🥋 | Equipe de Taekwondo 🧔🏻‍♂️ | prof• Alysson Pereira 📍 | Rua Alberto de Oliveira, 258, Soteco vila Velha 📆 | Segunda: ... mais mais wa.me/message/5KY7YHALTP5HN1 e mais 2 Horários Kids Exame de faixa Treino fisico Campeonato Horários Kids Exame de faixa Treino fisico Campeonato",64,64,517,,False,Pública
damaziomarise,damaziomarise,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,damaziomarise 5 5 48 48 64 64 Marise Damazio Teresópolis/RJ Evangélica 🙏🏼 Amo meus filhos 👨‍👩‍👧‍👦 Salmos 91📖 Marise Damazio Teresópolis/RJ Evangélica 🙏🏼 Amo meus filhos 👨‍👩‍👧‍👦 Salmos 91📖,5,5,48,,False,Pública
myguelsoares.tkd,myguelsoares.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,myguelsoares.tkd 182 182 276 276 436 436 Myguel Soares Tkd Atleta ... mais mais 👊Treinos 👊Campeonatos 🥇Medalhas 🤜Falando de Tkd 🥋 Graduações 👊Treinos 👊Campeonatos 🥇Medalhas 🤜Falando de Tkd 🥋 Graduações,182,182,276,https://www.threads.com/@myguelsoares.tkd?xmt=AQF0cTH8np_SzhQG4uOUoh2gobMm79AaESJFok2as3t_HOY,False,Pública
allvestkd_,allvestkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,allvestkd_ 0 0 414 414 565 565 Ⓜ️ɪɢᴜᴇʟ,0,0,414,,False,Pública
mestresorrisobh,mestresorrisobh,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,mestresorrisobh 303 303 1.883 1.883 3.231 3.231 Adriano Bruno Rodrigues Destaques Destaques Destaques Destaques,303,303,1883,,False,Pública
taekwondodezdan,taekwondodezdan,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,www.dezdan.com.br taekwondodezdan 159 159 5.918 5.918 1.225 1.225 Tae Kwon Do Dezdan Esportes ... mais mais Protetores Material Doboks Parceria CBTKD Calçados Protetores Material Doboks Parceria CBTKD Calçados,159,159,5918,https://www.threads.com/@taekwondodezdan?xmt=AQF0wJRYzmC7TyGvcIfdDp_go7JdI9zG7Xv-nnaih_t0puw,False,Pública
afonsopinto_tkd,afonsopinto_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,afonsopinto_tkd 0 0 329 329 630 630 Afonso 🥋 smf📍 cic,0,0,329,https://www.threads.com/@afonsopinto_tkd?xmt=AQF0snawqi-qfi-lldM3cLCWgkIvaG36fqQKPSROpO7aBlg,False,Pública
flavia.asc,flavia.asc,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,flavia.asc 1 1 178 178 154 154 flavia Taekwondo 🥋❤️ Mg📍 flavia Taekwondo 🥋❤️ Mg📍 .,1,1,178,,False,Pública
carvalhodriely,carvalhodriely,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,carvalhodriely 13 13 888 888 521 521 Driely Carvalho Blog pessoal Seja sempre luz ✨ Bh Driely Carvalho Blog pessoal Seja sempre luz ✨ Bh 📸 🥋 🎡 👶🏽 🐶 📸 🥋 🎡 👶🏽 🐶,13,13,888,,False,Pública
joaquimnogueira2024,joaquimnogueira2024,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,joaquimnogueira2024 49 49 251 251 268 268 Joaquim Antônio Porto Nogueira,49,49,251,,False,Pública
eunicepsm,eunicepsm,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,eunicepsm 48 48 503 503 574 574 Eunice Moura 🇨🇱 Cancun 🏋️‍♀️ 🇨🇱 Cancun 🏋️‍♀️,48,48,503,,False,Pública
anywwx_,anywwx_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,anywwx_ 0 0 202 202 265 265 anielly ♡ anielly ♡,0,0,202,,False,Pública
s.gsilv4,s.gsilv4,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"s.gsilv4 2 2 1.984 1.984 528 528 𝐒𝐚𝐦𝐮𝐞𝐥 𝐆' 𝐒𝐢𝐥𝐯𝐚 🇧🇷 rec, pe tkd🥋 𝐒𝐚𝐦𝐮𝐞𝐥 𝐆' 𝐒𝐢𝐥𝐯𝐚 🇧🇷 rec, pe tkd🥋",2,2,1984,,False,Pública
livia_sosa,livia_sosa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"livia_sosa 117 117 3.208 3.208 2.762 2.762 Livia Sosa🥋 📚🏳️‍🌈🌱 Lutadora, leitora e cafezeira ☕️🍒 Faço umas cerâmicas! Professora/Pesquisadora. Mestra de TKD🥋 Aprendiz do Jiu... mais Livia Sosa🥋 📚🏳️‍🌈🌱 Lutadora, leitora e cafezeira ☕️🍒 Faço umas cerâmicas! Professora/Pesquisadora. Mestra de TKD🥋 Aprendiz do Jiu... mais 📚🏳️‍🌈🌱 Lutadora, leitora e cafezeira ☕️🍒 Faço umas cerâmicas! Professora/Pesquisadora. Mestra de TKD🥋 Aprendiz do Jiu ... mais mais",117,117,3208,,False,Pública
emanuelly_torreao,emanuelly_torreao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,emanuelly_torreao 18 18 1.174 1.174 1.080 1.080 Emanuelly Torreão Atleta de Handebol de Praia Natal - RN Emanuelly Torreão Atleta de Handebol de Praia Natal - RN 🫶🏽 🤾🏽‍♀️ 🫶🏽 🤾🏽‍♀️,18,18,1174,,False,Pública
s.silvx._,s.silvx._,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,s.silvx._ 0 0 808 808 152 152 𝒔. 𝒗𝒊𝒕𝒐𝒓𝒊𝒂 o justo viverá pela fé. 💍. 𝒔. 𝒗𝒊𝒕𝒐𝒓𝒊𝒂 o justo viverá pela fé. 💍.,0,0,808,,False,Pública
rodrigo.tkd7,rodrigo.tkd7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,rodrigo.tkd7 0 0 195 195 517 517 rodrigo.tkd! .,0,0,195,https://www.threads.com/@rodrigo.tkd7?xmt=AQF0oY8pXpEmc50PSgcUbdzClECn8vV0t-GJ3sbFg57aV24,False,Pública
gilvanobonatto,gilvanobonatto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,gilvanobonatto 39 39 402 402 495 495 Gilvano Bonatto,39,39,402,https://www.threads.com/@gilvanobonatto?xmt=AQF0z-hM000bGj3YWuQX8d4HIkgWDuHkMCVZvfd2eRDZEak,False,Pública
rafaela.lkm,rafaela.lkm,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,rafaela.lkm 3 3 399 399 410 410 Rafaela Carolina,3,3,399,,False,Pública
franciscaparatkd,franciscaparatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,franciscaparatkd 80 80 855 855 1.199 1.199 Francisca Silva Destaques Brasileiro 2024 Copa Brasil 2024 Destaques Brasileiro 2024 Copa Brasil 2024,80,80,855,,False,Pública
cutei_3410,cutei_3410,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,cutei_3410 5 5 103 103 24 24 _Bebê_2009 HAZARA _Bebê_2009 HAZARA,5,5,103,,False,Pública
teamfighter,teamfighter,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,teamfighter 149 149 849 849 710 710 Instituto Team Fighter Instituição beneficente Nós existimos para que você possa fazer história!. 🏆Desde 2013 Medalhista- Super brasileiro🥉/Copa nordeste🥇🥈/Copa do Bra... mais Nós existimos para que você possa fazer história!. 🏆Desde 2013 Medalhista- Super brasileiro🥉/Copa nordeste🥇🥈/Copa do Bra ... mais mais Treinos INFORMATIVOS Feedbacks Open regional Seminário A/T Cearense 2022 Campeonatos Treinos INFORMATIVOS Feedbacks Open regional Seminário A/T Cearense 2022 Campeonatos,149,149,849,https://www.threads.com/@teamfighter?xmt=AQF0wNPv6iAlQ1ZhdmCaa2uqorH1llV1MKg6fUZXel_Ycpo,False,Pública
dygmrld,dygmrld,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,dygmrld 224 224 350 350 286 286 Dny #l} 🎖 Dny #l} 🎖,224,224,350,,False,Pública
taekwondo_lamim,taekwondo_lamim,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,taekwondo_lamim 83 83 1.577 1.577 1.447 1.447 Valdecir Campos Silva Destaques,83,83,1577,,False,Pública
manuh_pateltkd,manuh_pateltkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,manuh_pateltkd 31 31 2.045 2.045 784 784 emanuelly.patel Taekwondo Athlete PR|📍 emanuelly.patel Taekwondo Athlete PR|📍 TKD ❤️ 💋💋 🧠 TKD ❤️ 💋💋 🧠,31,31,2045,,False,Pública
coe.saymon,coe.saymon,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,coe.saymon 4 4 636 636 572 572 Araujo Striker🥇👊 🥇 💭📵 ✝️❤️‍🔥 🇰🇷🥇 🥇 💭📵 ✝️❤️‍🔥 🇰🇷🥇,4,4,636,https://www.threads.com/@coe.saymon?xmt=AQF0XlfnHxMSXFXq3jiHYF6EckWK7F2TN9L1p-DbbDWKVu4,False,Pública
leopereira_78,leopereira_78,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,leopereira_78 165 165 393 393 1.114 1.114 Leonardo Henrique Pereira,165,165,393,,False,Pública
